TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
340,2638,frame/34274_00349.png,34274,60532,349,287,47,64,80,299.4,89.2,316.6,90.4,,,-23.482,1,0,1,1,1,1,4,0
340,2638,frame/34274_00375.png,34274,60526,375,197,30,88,113,254.6,88.8,,,,,30.6884,1,0,0,1,1,1,4,0
340,2638,frame/34274_00435.png,34274,60533,435,148,12,98,119,231.6666667,75.83333333,,,,,,1,0,0,1,1,1,3,0
340,2638,frame/34274_00495.png,34274,60527,495,136,18,86,113,193.5,73.66666667,216,69.66666667,,,24.0251,1,0,0,1,1,1,4,0
340,2638,frame/34274_00555.png,34274,60534,555,185,22,94,116,251.8,89,,,,,,1,0,0,1,1,1,3,0
340,2638,frame/34274_00615.png,34274,60535,615,173,25,80,97,200.5,68.33333333,230.6,69.2,,,-2.10354,1,0,1,1,1,1,3,0
340,2638,frame/34274_00675.png,34274,60529,675,197,16,82,114,258.6666667,71,,,,,,1,0,0,1,1,1,4,0
341,2638,img/34239.png,34239,60367,,507,132,475,523,864.2857143,373,943.1428571,370.7142857,,,35.1206,1,0,1,0,1,1,3,0
341,2638,img/34243.jpg,34243,60371,,1739,259,1163,1492,2124.833333,956.8333333,2529.5,968.75,,,0.520736,1,0,1,1,1,1,3,0
341,2638,img/34244.jpg,34244,60372,,428,244,538,661,563.2857143,627.1428571,707,558,664.3333333,705.6666667,-18.4963,1,0,1,1,1,1,3,0
341,2638,img/34245.jpg,34245,60373,,600,348,607,885,843.3333333,781.1666667,1061.2,819,,,7.04372,1,0,1,1,1,1,4,0
341,2638,img/34247.jpg,34247,60375,,1841,11,2114,2199,2948.2,597.8,3659.75,804.25,,,17.0973,0,0,1,1,1,1,3,0
341,2638,img/34250.jpg,34250,60378,,683,240,1065,1414,1166.166667,861.8333333,1555.2,967.8,,,19.2352,1,0,1,1,1,1,3,0
341,2638,frame/34274_00000.png,34274,60523,0,325,51,60,83,349.25,100,366,103.25,,,4.1279,1,0,1,1,1,1,4,0
341,2638,frame/34274_00060.png,34274,60528,60,167,21,86,104,216.2857143,67.14285714,241.8,69.6,230.6666667,86.33333333,16.6941,1,0,0,1,1,1,4,0
341,2638,frame/34274_00120.png,34274,60530,120,169,18,84,107,209.4,71.8,237.2,72,227.6,90.4,10.0486,1,0,0,1,1,1,,0
341,2638,frame/34274_00180.png,34274,60524,180,174,16,82,110,209.7142857,68.28571429,237,70.4,,,10.1839,1,0,1,1,1,1,3,0
341,2638,frame/34274_00229.png,34274,60531,229,255,59,58,78,285.6,103.8,301.8571429,104.8571429,,,18.1434,1,0,1,1,1,1,,0
341,2638,frame/34274_00289.png,34274,60525,289,290,40,64,79,301.4,80.8,318,79.8,,,-28.0299,1,0,1,1,1,1,3,0
341,2638,frame/34274_00349.png,34274,60532,349,287,47,64,80,299.4,89.2,316.6,90.4,,,-23.482,1,0,1,1,1,1,4,0
341,2638,frame/34274_00375.png,34274,60526,375,197,30,88,113,254.6,88.8,,,,,30.6884,1,0,0,1,1,1,4,0
341,2638,frame/34274_00435.png,34274,60533,435,148,12,98,119,231.6666667,75.83333333,,,,,,1,0,0,1,1,1,3,0
341,2638,frame/34274_00495.png,34274,60527,495,136,18,86,113,193.5,73.66666667,216,69.66666667,,,24.0251,1,0,0,1,1,1,4,0
341,2638,frame/34274_00555.png,34274,60534,555,185,22,94,116,251.8,89,,,,,,1,0,0,1,1,1,3,0
341,2638,frame/34274_00615.png,34274,60535,615,173,25,80,97,200.5,68.33333333,230.6,69.2,,,-2.10354,1,0,1,1,1,1,3,0
341,2638,frame/34274_00675.png,34274,60529,675,197,16,82,114,258.6666667,71,,,,,,1,0,0,1,1,1,4,0
342,1592,img/8175.jpg,8175,28823,,3353.142857,362.8571429,698.2857143,889.2857143,,,,,3428.666667,971.3333333,,1,1,1,0,1,1,4,0
342,1592,img/8145.jpg,8145,28486,,1398.5,839,439,594.5,1665.777778,1128.555556,1786.090909,1159.272727,1742.461538,1244.230769,23.3643,1,1,1,1,1,1,4,0
342,1592,img/8124.jpg,8124,27380,,1136,560,1344,1752,2148,1248,,,2280,1672,,,,,1,1,1,,0
342,1592,img/8110.jpg,8110,27453,,1865,200.7142857,620.8571429,829.2857143,1982.6,568.1,2167.111111,607.8888889,2014,703,-15.6863,1,1,1,1,1,1,3,0
342,1592,img/8096.jpg,8096,26554,,132.7142857,97.14285714,53.71428571,67.14285714,156.8181818,126,171.1,122.5,173.3076923,135.3846154,,1,1,1,1,1,1,3,0
342,1592,img/8141.jpg,8141,25239,,2592.666667,786.5,789.3333333,904.6666667,2774.3,1219.5,2904.9,1273.5,2753,1389,-33.1579,1,1,1,1,1,1,4,0
342,1592,img/8134.jpg,8134,26746,,1292,788,328,396,1368,968,1484,964,1428,1060,-22.1399,,,,1,1,1,,0
342,1592,img/8112.jpg,8112,29991,,486.3333333,95.66666667,141,190.3333333,519.1111111,187.1111111,563.2222222,186.3333333,537.25,221.25,-12.9757,1,1,1,1,1,1,4,0
342,1592,img/8103.jpg,8103,22614,,1212,338,1228,1600,1404.6,1122.2,1690.25,1109.25,1502.909091,1425.818182,-34.2942,1,1,0,1,1,1,,0
342,1592,img/8151.jpg,8151,23700,,1362,821,468.8,622.8,1763.9,1153,,,1790.090909,1267.545455,,1,1,1,1,1,1,3,0
342,1592,frame/29865_00060.png,29865,14607,60,276,110,176.8571429,275.2857143,435,271,434.3333333,273,404.6923077,324.1538462,25.0145,1,1,1,1,1,1,5,0
343,1592,img/8168.jpg,8168,25837,,1232,1588,128,168,1276,1676,1324,1672,1300,1708,-1.18219,0,0,1,1,1,1,0,
348,1592,img/8101.jpg,8101,22580,,2101,278.6666667,868.6666667,1203.5,2497.461538,930.7692308,2782.818182,859.8181818,2714.777778,1127.111111,9.66215,1,1,1,1,1,1,4,0
349,1592,img/8119.jpg,8119,27819,,1252,636,128,170,1333.818182,733.2727273,1367.7,736,1354.5,764.0833333,26.5654,1,1,1,0,1,1,3,0
3991,669,img/10779.jpg,10779,27754,,1123,300.4285714,269.4285714,271.1428571,,,,,,,,1,0,1,1,1,1,4,0
3991,669,img/4080.jpg,4080,25584,,157,77.33333333,135.3333333,178.6666667,248,194,279.1666667,187.3333333,266.7692308,219.4615385,,1,0,1,1,1,1,5,0
3991,669,img/10766.jpg,10766,23235,,157.75,89,181.5,237.625,219.6666667,205.6666667,278.8571429,210,246.9230769,255.3846154,-6.08677,1,0,1,1,1,1,4,0
3991,669,img/10781.jpg,10781,23549,,141.3333333,352.6666667,171.6666667,190.3333333,,,,,297.3846154,498.0769231,,1,0,1,1,1,1,4,0
3991,669,img/10786.jpg,10786,23798,,364,420.1428571,244,275.1428571,522.5,565.3333333,579.1666667,558.3333333,572.6153846,610.5384615,24.2536,1,0,1,1,1,1,,0
3991,669,img/10785.jpg,10785,30062,,906.8571429,563,378.1428571,429.5714286,1127.833333,791.3333333,1224.666667,756.5,1221.833333,855.9166667,16.6345,1,0,1,1,1,1,4,0
3991,669,img/10774.jpg,10774,27266,,689,215,145,192,749.6,340,799.25,333.75,781.5833333,372.5,0,1,0,1,1,1,1,4,0
3991,669,frame/30221_00000.png,30221,21456,0,182.4285714,2,103.5714286,136,198.6,79.2,229.1428571,79.14285714,212.75,105,-20.324,1,0,1,1,1,1,4,0
3991,669,frame/30221_00060.png,30221,21457,60,178.7142857,2,101.8571429,140,195.2,81.8,225,80.16666667,207.0769231,105.8461538,-20.278,1,0,1,1,1,1,4,0
3991,669,frame/30221_00120.png,30221,21458,120,178.6666667,4,101,140.6666667,195.6,81.4,226.8,80,209,106.9285714,-17.8038,1,0,1,1,1,1,4,0
3991,669,frame/30221_00180.png,30221,21459,180,171.2857143,4,103.7142857,144,192.3333333,86,220.5,84.33333333,203.1538462,111.7692308,-21.6472,1,0,1,1,1,1,4,0
3991,669,frame/30221_00240.png,30221,21460,240,172.8333333,4,105,140.5,190.25,76.75,223.5714286,75.28571429,204.5833333,102.5,-15.7661,1,0,1,1,1,1,4,0
3991,669,frame/30221_00300.png,30221,21461,300,178,4,101,133,208.6,73.4,243.5714286,70.57142857,224.2307692,95.76923077,-10.3826,1,0,1,1,1,1,5,0
3991,669,frame/30221_00360.png,30221,21462,360,182.4285714,4,99.57142857,137.5714286,201.4,77.4,233.4285714,74.42857143,213.3846154,99.38461538,-15.1475,1,0,1,1,1,1,5,0
3991,669,frame/30221_00390.png,30221,21463,390,169.25,8,102.5,140,185.6,85,215.8571429,82.57142857,199.0769231,109.6923077,-19.6855,1,0,1,1,1,1,4,0
3991,669,frame/30221_00450.png,30221,21464,450,170.375,6,100.625,141,190.8,85.8,223.4,85.4,204.5833333,110.8333333,-19.3982,1,0,1,1,1,1,4,0
3991,669,frame/30221_00510.png,30221,21465,510,171.2857143,4,103.1428571,136.7142857,192.4,75,222.8571429,72.57142857,204,98.30769231,-13.7142,1,0,1,1,1,1,4,0
3991,669,frame/30221_00570.png,30221,21466,570,158.4285714,5,99.28571429,134,170.4,75.8,202.8571429,73.71428571,184.3846154,99.92307692,-17.6674,1,0,1,1,1,1,,0
3991,669,frame/30221_00630.png,30221,21467,630,153.5714286,4,102.4285714,134,176.3333333,74.16666667,209.8571429,71.28571429,191.0833333,95.66666667,-10.2132,1,0,1,1,1,1,4,0
3990,669,img/10774.jpg,10774,27266,,689,215,145,192,749.6,340,799.25,333.75,781.5833333,372.5,0,1,0,1,1,1,1,4,0
3990,669,frame/30221_00000.png,30221,21456,0,182.4285714,2,103.5714286,136,198.6,79.2,229.1428571,79.14285714,212.75,105,-20.324,1,0,1,1,1,1,4,0
3990,669,frame/30221_00060.png,30221,21457,60,178.7142857,2,101.8571429,140,195.2,81.8,225,80.16666667,207.0769231,105.8461538,-20.278,1,0,1,1,1,1,4,0
3990,669,frame/30221_00120.png,30221,21458,120,178.6666667,4,101,140.6666667,195.6,81.4,226.8,80,209,106.9285714,-17.8038,1,0,1,1,1,1,4,0
3990,669,frame/30221_00180.png,30221,21459,180,171.2857143,4,103.7142857,144,192.3333333,86,220.5,84.33333333,203.1538462,111.7692308,-21.6472,1,0,1,1,1,1,4,0
3990,669,frame/30221_00240.png,30221,21460,240,172.8333333,4,105,140.5,190.25,76.75,223.5714286,75.28571429,204.5833333,102.5,-15.7661,1,0,1,1,1,1,4,0
3990,669,frame/30221_00300.png,30221,21461,300,178,4,101,133,208.6,73.4,243.5714286,70.57142857,224.2307692,95.76923077,-10.3826,1,0,1,1,1,1,5,0
3990,669,frame/30221_00360.png,30221,21462,360,182.4285714,4,99.57142857,137.5714286,201.4,77.4,233.4285714,74.42857143,213.3846154,99.38461538,-15.1475,1,0,1,1,1,1,5,0
3990,669,frame/30221_00390.png,30221,21463,390,169.25,8,102.5,140,185.6,85,215.8571429,82.57142857,199.0769231,109.6923077,-19.6855,1,0,1,1,1,1,4,0
3990,669,frame/30221_00450.png,30221,21464,450,170.375,6,100.625,141,190.8,85.8,223.4,85.4,204.5833333,110.8333333,-19.3982,1,0,1,1,1,1,4,0
3990,669,frame/30221_00510.png,30221,21465,510,171.2857143,4,103.1428571,136.7142857,192.4,75,222.8571429,72.57142857,204,98.30769231,-13.7142,1,0,1,1,1,1,4,0
3990,669,frame/30221_00570.png,30221,21466,570,158.4285714,5,99.28571429,134,170.4,75.8,202.8571429,73.71428571,184.3846154,99.92307692,-17.6674,1,0,1,1,1,1,,0
3990,669,frame/30221_00630.png,30221,21467,630,153.5714286,4,102.4285714,134,176.3333333,74.16666667,209.8571429,71.28571429,191.0833333,95.66666667,-10.2132,1,0,1,1,1,1,4,0
4930,1956,img/10008.jpg,10008,22130,,501.2857143,23.42857143,86.42857143,110,517.8181818,75.54545455,541.9,79.2,522.0769231,94.23076923,-18.9411,1,1,1,1,1,3,,1
4930,1956,img/10000.jpg,10000,27297,,87,15.6,54.8,64.4,132.5,52.5,,,138.8,62.2,,1,,1,1,1,3,3,1
4687,1155,img/5910.jpeg,5910,24965,,440.4,29.4,140.4,169,,,461.5,116.6666667,460.8461538,151.2307692,,0,0,1,0,1,1,3,3
4687,1155,img/5916.jpeg,5916,30141,,315.3333333,15.33333333,146.6666667,170.6666667,,,341,93.83333333,330.5,130.0833333,,1,0,1,1,1,1,3,3
4687,1155,img/5901.jpeg,5901,22750,,246.8571429,18.42857143,80,98.42857143,313.5,74,,,319,89.18181818,,1,1,1,0,1,1,,3
4687,1155,img/5909.jpeg,5909,25467,,372.3333333,26,64.33333333,82,392.2,70.8,413.1428571,70,402.6923077,85.61538462,-14.9414,0,1,1,0,1,1,3,3
4687,1155,img/5914.jpeg,5914,22507,,77.14285714,25,69.85714286,86.57142857,93,68.8,114,71.57142857,100,87.25,-14.8053,0,1,1,0,1,1,3,3
4687,1155,img/5918.JPG,5918,29612,,347.1428571,44.71428571,50.57142857,90.42857143,371.5,97,386,98.42857143,380.6923077,114.6923077,,0,1,0,1,1,1,3,3
4687,1155,img/5900.jpeg,5900,27369,,476,108.7142857,59.71428571,91.71428571,499.8,173.2,522.4,173,511.3333333,192.4166667,0,0,1,1,1,1,1,3,3
4687,1155,img/5920.jpeg,5920,22645,,472.3333333,88,66.33333333,85,507.8571429,136.2857143,526.2,134.6,520.6666667,150,23.4782,0,1,1,0,1,1,3,3
4687,1155,frame/29513_00000.png,29513,12333,0,214.5714286,49.28571429,102.1428571,157.7142857,243.6666667,140.3333333,278.7142857,141.1428571,258.1818182,174.2727273,,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00060.png,29513,12334,60,192,49,113.375,165.375,268.8333333,149.3333333,,,294.8181818,180.6363636,33.5064,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00105.png,29513,12335,105,161,25.71428571,137,190.5714286,226.8,129.2,265.5714286,122.7142857,251.5,162.8333333,0.236301,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00165.png,29513,12336,165,174,31.28571429,128.7142857,186.2857143,222.6,134.6,262.2857143,131.8571429,243.2307692,168.2307692,-2.32793,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00225.png,29513,12337,225,185,38.66666667,130.6666667,172.3333333,189.2,126.4,216.8571429,137.5714286,194.1666667,168.6666667,,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00285.png,29513,12338,285,176.2857143,26.71428571,126.7142857,185.5714286,202,123.3333333,239.5714286,125.1428571,216.6923077,156.6153846,-23.9489,0,1,0,1,1,1,3,3
4687,1155,frame/29513_00330.png,29513,12339,330,173.5714286,33,142.4285714,185.4285714,195.2,120,223.7142857,134.2857143,197,160.8461538,,0,1,0,1,1,1,3,3
4687,1155,frame/29513_00379.png,29513,12340,379,160.5714286,34.28571429,133.4285714,185.1428571,222.4,131,260,129,244.9230769,162,3.4566,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00439.png,29513,12341,439,170.5714286,25.85714286,128.5714286,178.8571429,222.6,120.2,258.4285714,117.4285714,241,149.5384615,-7.45182,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00499.png,29513,12342,499,176,40,116.7142857,172.1428571,218.8,136.4,257.6666667,132.6666667,236.3333333,165.4166667,-7.00182,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00555.png,29513,12343,555,169.7142857,44.42857143,113.2857143,159.5714286,212.6666667,124.5,249.8571429,122,232.5,154,-8.30796,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00615.png,29513,12344,615,174.2857143,38.71428571,110,161,221.2,123,257.8571429,119.2857143,242.3846154,153,8.03893,0,1,1,1,1,1,2,3
4687,1155,frame/29513_00675.png,29513,12345,675,180.2857143,37.71428571,106.7142857,160.2857143,209.5,123.1666667,240.8571429,121.8571429,223.1538462,151.0769231,-19.1888,0,1,1,1,1,1,3,3
4687,1155,frame/29513_00735.png,29513,12346,735,184.2857143,39.85714286,111.5714286,162.5714286,207.5,125.3333333,242,124.7142857,222.25,155.0833333,-21.2344,0,1,1,1,1,1,3,3
4687,1155,frame/29551_00050.png,29551,1454,50,264.5,36.625,110.875,146.75,299,108.5,327.7142857,114.5714286,304.75,135.4166667,-20.7902,0,1,1,1,1,1,3,2
4687,1155,frame/29551_00110.png,29551,1455,110,247,37,115,149,276,116.4,305.3333333,120.3333333,283.8333333,143.4166667,-14.7861,0,1,1,1,1,1,3,3
4687,1155,frame/29551_00121.png,29551,1456,121,240,38,103,143,265,111.1666667,295.1666667,113.6666667,276.2307692,136.4615385,-19.8586,0,1,1,1,1,1,3,3
4687,1155,frame/29551_00181.png,29551,1457,181,237,34,105,142,264.8,101.8,295.8571429,104.5714286,275.6666667,127.4166667,-12.3653,0,1,1,1,1,1,3,3
4687,1155,frame/29551_00241.png,29551,1458,241,225,39,112,150,266.3333333,112.3333333,298.1428571,113,280.8461538,136.4615385,-2.27397,0,1,1,1,1,1,3,3
4687,1155,frame/29551_00301.png,29551,1459,301,225,36,114,143,258.6666667,111,289.2857143,112.4285714,271.0909091,137,-10.9324,0,1,1,1,1,1,3,3
4687,1155,frame/29569_00060.png,29569,18314,60,71.375,25,138.25,158.75,173.6666667,105.3333333,,,199.3333333,138.9166667,,0,1,1,0,1,1,3,3
4687,1155,frame/29550_00000.png,29550,16528,0,209.625,30.25,120.625,166.75,231,122.5,262.5714286,122.8571429,245.3333333,154.1666667,-23.3136,0,1,1,1,1,1,2,0
4687,1155,frame/29550_00060.png,29550,16529,60,225.6666667,27,122.6666667,170,279.6,122.8,315.3333333,123.3333333,299.4166667,155.0833333,18.028,0,1,1,1,1,1,2,3
4687,1155,frame/29550_00120.png,29550,16530,120,235.3333333,14,122.3333333,154.6666667,272.5,96.5,309.4285714,93.14285714,290.4615385,122.7692308,-11.1458,0,1,1,1,1,1,3,2
4932,1956,img/10008.jpg,10008,22130,,501.2857143,23.42857143,86.42857143,110,517.8181818,75.54545455,541.9,79.2,522.0769231,94.23076923,-18.9411,1,1,1,1,1,3,,1
4932,1956,img/10000.jpg,10000,27297,,87,15.6,54.8,64.4,132.5,52.5,,,138.8,62.2,,1,,1,1,1,3,3,1
4932,1956,img/9992.jpg,9992,28021,,136.8571429,26.28571429,370.2857143,498.8571429,364.6363636,268.4545455,463,277.1,432.6666667,357.5833333,26.7129,1,1,1,1,1,3,3,1
4932,1956,img/9994.jpeg,9994,26421,,148.6666667,8.333333333,51.33333333,62,,,162,38.6,157.0769231,49.23076923,,1,1,1,1,1,3,4,1
4932,1956,img/10010.jpg,10010,24977,,173,249,1143,1470,335,862.6363636,597.8,828.6,369,1040.75,,1,1,1,1,1,3,4,3
4932,1956,img/9997.jpg,9997,22675,,54.14285714,34.85714286,482.4285714,609.7142857,243.4615385,340.3076923,386.2,362.9,294,461.8333333,5.94663,1,1,1,1,1,3,4,1
4932,1956,frame/30088_00000.png,30088,15340,0,125.2857143,16,91.14285714,130.8571429,155.4444444,90.66666667,181.3333333,91,167.25,112.3333333,-8.67178,1,1,1,1,1,3,5,2
4932,1956,frame/30088_00060.png,30088,15341,60,101,22,90,129.4285714,131,93.8,159.9,92.7,144.6363636,117,-4.25122,1,1,1,1,1,3,4,3
4932,1956,frame/30088_00090.png,30088,15342,90,96.71428571,7.428571429,88,140,125.4,89.1,152.9,89.4,138.3846154,113.3076923,-1.08545,1,1,1,1,1,3,4,3
4932,1956,frame/30088_00150.png,30088,15343,150,101.1428571,8.285714286,90.85714286,136.8571429,132.9090909,85.09090909,160.1538462,82.53846154,145.75,107.1666667,-9.70875,1,1,1,1,1,3,4,3
4932,1956,frame/30088_00210.png,30088,15344,210,101,8,88.71428571,134,130.4,82.2,158.5,79.83333333,144.7692308,104.0769231,-9.06239,1,1,1,1,1,3,5,3
4932,1956,frame/30088_00270.png,30088,15345,270,100.5714286,6.142857143,83.14285714,136.5714286,128.8,83.1,156.6,80.3,142.6153846,104.5384615,-2.59014,1,1,1,1,1,3,5,3
4932,1956,frame/30088_00330.png,30088,15346,330,100,4.571428571,92.57142857,133.5714286,132.3,79.1,161.5454545,76.90909091,146.6923077,100.8461538,-7.92473,1,1,1,1,1,3,5,3
4932,1956,frame/30088_00390.png,30088,15347,390,108,9,81,129.05,132.7272727,81.90909091,160.2,80.8,146.1538462,103,-11.1838,1,1,1,1,1,3,5,3
4932,1956,frame/30178_00000.png,30178,4755,0,222,46,80,111,245,97,269,100,252,114,-10.0099,1,1,1,1,1,3,4,1
4932,1956,frame/30178_00060.png,30178,4756,60,211,42,82,114,228.9,105.1,255.3,107.4,238.3846154,125.8461538,-18.3918,1,1,1,1,1,3,4,1
4932,1956,frame/30178_00120.png,30178,4757,120,194.2857143,46,89.42857143,112.7142857,205.3333333,102.3333333,223.1,105.5,208.8333333,122.25,-35.6234,1,1,1,1,1,3,4,1
4932,1956,frame/30178_00180.png,30178,4758,180,215,41,85,118,233.5555556,103,257,109.2,238.0833333,124.9166667,-21.5333,1,1,1,1,1,3,4,1
4932,1956,frame/30178_00240.png,30178,4759,240,199,41.28571429,96,119.4285714,212.2857143,99.42857143,230.1,103.7,214.9230769,119.1538462,-35.5826,1,1,1,1,1,3,4,1
4932,1956,frame/30178_00264.png,30178,4760,264,219,41,85,114,243.4,93.1,269.3636364,97.81818182,248.9166667,111.5,-20.6576,1,1,1,1,1,3,,1
4932,1956,frame/28201_00000.png,28201,19665,0,240.2857143,82.71428571,88.42857143,111.2857143,254.6,135.3,279.3,138.8,259.75,156,-25.8332,1,1,1,1,1,3,5,1
4732,404,frame/28854_00060.png,28854,21611,60,139.4,25,99.2,137.2,166.5,90.16666667,202,86.5,183.6923077,113.4615385,-8.95389,1,1,1,1,1,3,4,3
4732,404,frame/28854_00120.png,28854,21612,120,139.2857143,27.28571429,102.4285714,134.4285714,167.8,90.4,203.1428571,88.28571429,184.2727273,113.7272727,-8.17865,1,1,1,1,1,3,5,3
4732,404,frame/28854_00180.png,28854,21613,180,142,29,101,136,168.6666667,93.33333333,203.8333333,90.83333333,185.8333333,116.0833333,-9.18369,1,1,1,1,1,3,4,3
4732,404,frame/28854_00210.png,28854,21614,210,138,30,103,135,165.8333333,94.16666667,201.8333333,92.5,182.5384615,118.3846154,-9.39564,1,1,1,1,1,3,,3
4732,404,frame/28854_00270.png,28854,21615,270,137,33.57142857,101.7142857,135.1428571,166.6,98.6,199.4285714,96,182.9230769,122.6923077,-9.94273,1,1,1,1,1,3,4,3
4732,404,frame/28854_00330.png,28854,21616,330,139,32,103,138,169.8,98.2,203.7142857,95.71428571,186.4545455,122.2727273,-8.52531,1,1,1,1,1,3,4,3
4732,404,frame/28854_00390.png,28854,21617,390,142,32,99,133,165.2,92.8,200.5,89.33333333,182.1666667,115.75,-8.84575,1,1,1,1,1,3,5,3
4732,404,frame/28854_00450.png,28854,21618,450,138,36.4,100.6,133.6,164.2,96.8,199.8571429,96.28571429,181,119.1818182,-15.6679,1,1,1,1,1,3,4,3
4732,404,frame/28854_00570.png,28854,21620,570,138.4285714,31.85714286,105.2857143,139.5714286,167.8,99.2,203.2857143,96.85714286,183.6923077,122.1538462,-9.77269,1,1,1,1,1,3,4,3
4733,404,img/2492.jpg,2492,23859,,17,48,157,179,106.8333333,140.1666667,149.1428571,137.2857143,139.2307692,169,14.3482,1,0,1,1,1,3,4,3
4730,404,img/2588.jpg,2588,27960,,717,372,101,121.5,791.5,430.25,877.6666667,403.6666667,807.1538462,451,,1,0,1,0,1,3,4,3
4731,404,img/4514.jpg,4514,23173,,348.4285714,6.428571429,102.5714286,133.5714286,370.2,76.6,403.2857143,75.71428571,384.5384615,101.1538462,-21.7881,1,1,1,1,1,3,5,3
4734,404,img/2588.jpg,2588,27960,,717,372,101,121.5,791.5,430.25,877.6666667,403.6666667,807.1538462,451,,1,0,1,0,1,3,4,3
4734,404,img/4514.jpg,4514,23173,,348.4285714,6.428571429,102.5714286,133.5714286,370.2,76.6,403.2857143,75.71428571,384.5384615,101.1538462,-21.7881,1,1,1,1,1,3,5,3
4734,404,frame/28854_00060.png,28854,21611,60,139.4,25,99.2,137.2,166.5,90.16666667,202,86.5,183.6923077,113.4615385,-8.95389,1,1,1,1,1,3,4,3
4734,404,frame/28854_00120.png,28854,21612,120,139.2857143,27.28571429,102.4285714,134.4285714,167.8,90.4,203.1428571,88.28571429,184.2727273,113.7272727,-8.17865,1,1,1,1,1,3,5,3
4734,404,frame/28854_00180.png,28854,21613,180,142,29,101,136,168.6666667,93.33333333,203.8333333,90.83333333,185.8333333,116.0833333,-9.18369,1,1,1,1,1,3,4,3
4734,404,frame/28854_00210.png,28854,21614,210,138,30,103,135,165.8333333,94.16666667,201.8333333,92.5,182.5384615,118.3846154,-9.39564,1,1,1,1,1,3,,3
4734,404,frame/28854_00270.png,28854,21615,270,137,33.57142857,101.7142857,135.1428571,166.6,98.6,199.4285714,96,182.9230769,122.6923077,-9.94273,1,1,1,1,1,3,4,3
4734,404,frame/28854_00330.png,28854,21616,330,139,32,103,138,169.8,98.2,203.7142857,95.71428571,186.4545455,122.2727273,-8.52531,1,1,1,1,1,3,4,3
